question,state,year,applies to,response,citations,cautions
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IA,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",LA,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AR,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MO,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MS,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WI,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IL,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AL,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",TN,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IN,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",KY,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MI,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",GA,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OH,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",FL,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WV,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",SC,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NC,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",PA,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",VA,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MD,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",DC,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NY,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",DE,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NJ,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CT,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",VT,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NH,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MA,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",RI,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ME,1991,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",HI,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AK,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OR,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WA,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CA,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NV,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ID,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",UT,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AZ,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MT,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WY,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NM,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CO,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ND,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",SD,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NE,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",TX,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",KS,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OK,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MN,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IA,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",LA,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AR,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MO,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MS,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WI,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IL,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AL,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",TN,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IN,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",KY,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MI,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",GA,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OH,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",FL,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WV,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",SC,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NC,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",PA,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",VA,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MD,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",DC,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NY,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",DE,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NJ,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CT,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",VT,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NH,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MA,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",RI,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ME,1992,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",HI,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AK,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OR,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WA,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CA,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NV,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ID,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",UT,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AZ,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MT,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WY,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NM,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CO,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ND,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",SD,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NE,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",TX,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",KS,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OK,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MN,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IA,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",LA,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AR,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MO,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MS,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WI,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IL,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AL,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",TN,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IN,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",KY,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MI,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",GA,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OH,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",FL,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WV,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",SC,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NC,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",PA,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",VA,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MD,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",DC,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NY,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",DE,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NJ,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CT,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",VT,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NH,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MA,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",RI,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ME,1993,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",HI,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AK,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OR,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WA,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CA,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NV,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ID,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",UT,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AZ,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MT,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",WY,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NM,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",CO,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",ND,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",SD,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",NE,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",TX,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",KS,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",OK,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MN,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",IA,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",LA,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",AR,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MO,1994,All,No,,
"Does state law empower immediate family members or law enforcement to petition a court for temporary removal of guns from a person who poses a danger to self or others (sometimes called an ""extreme risk protection order"")?",MS,1994,All,No,,
