question,state,year,applies to,response,citations,cautions
Must the parties wait a certain period of time after the background check before completing the firearm sale?,LA,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AR,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MO,2006,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MO,2006,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MS,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WI,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IL,1992,All,Yes,"Ill. Rev. Stat., Ch. 38, para. 24-3",
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AL,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TN,1993,Handguns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TN,1997,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IN,1997,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IN,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,KY,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MI,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MI,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,GA,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OH,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,FL,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WV,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,SC,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NC,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NC,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,PA,1994,Handguns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,PA,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,VA,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MD,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,DC,1992,All,Yes,D.C. Code § 22-3208,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NY,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NY,2012,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,DE,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NJ,2017,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NJ,2019,Long Guns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CT,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,VT,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NH,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MA,1992,All,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,RI,1992,All,Yes,R.I. Gen. Laws § 11-47-35(a)(1); R.I. Gen. Laws § 11-47-35.2(a),
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ME,1992,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,HI,1993,All,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AK,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OR,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WA,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CA,1993,All,Yes,Cal. Penal Code § 12072,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NV,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ID,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,UT,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AZ,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MT,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WY,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NM,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CO,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ND,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,SD,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NE,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NE,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TX,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,KS,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OK,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MN,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IA,2019,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IA,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,LA,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AR,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MO,2006,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MO,2006,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MS,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WI,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IL,1993,All,Yes,720 Ill. Comp. Stat. 5/24-3(g),
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AL,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TN,1993,Handguns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TN,1997,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IN,1997,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IN,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,KY,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MI,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MI,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,GA,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OH,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,FL,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WV,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,SC,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NC,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NC,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,PA,1994,Handguns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,PA,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,VA,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MD,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,DC,1993,All,Yes,D.C. Code § 22-3208,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NY,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NY,2012,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,DE,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NJ,2017,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NJ,2019,Long Guns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CT,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,VT,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NH,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MA,1993,All,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,RI,1993,All,Yes,R.I. Gen. Laws § 11-47-35(a)(1); R.I. Gen. Laws § 11-47-35.2(a),
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ME,1993,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,HI,1994,All,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AK,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OR,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WA,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CA,1994,All,Yes,Cal. Penal Code § 12072,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NV,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ID,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,UT,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AZ,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MT,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WY,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NM,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CO,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ND,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,SD,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NE,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NE,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TX,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,KS,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OK,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MN,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IA,2019,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IA,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,LA,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AR,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MO,2006,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MO,2006,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MS,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WI,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IL,1994,All,Yes,720 Ill. Comp. Stat. 5/24-3(g),
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AL,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TN,1997,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TN,1997,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IN,1997,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IN,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,KY,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MI,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MI,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,GA,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OH,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,FL,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WV,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,SC,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NC,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NC,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,PA,1994,Handguns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,PA,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,VA,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MD,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,DC,1994,All,Yes,D.C. Code § 22-3208,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NY,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NY,2012,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,DE,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NJ,2017,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NJ,2019,Long Guns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CT,1994,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CT,2012,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,VT,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NH,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MA,1994,All,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,RI,1994,All,Yes,R.I. Gen. Laws § 11-47-35(a)(1); R.I. Gen. Laws § 11-47-35.2(a),
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ME,1994,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,HI,1995,All,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AK,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OR,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WA,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CA,1995,All,Yes,Cal. Penal Code § 12072,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NV,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ID,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,UT,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AZ,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MT,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WY,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NM,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CO,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ND,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,SD,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NE,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NE,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TX,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,KS,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OK,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MN,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IA,2019,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IA,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,LA,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AR,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MO,2006,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MO,2006,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MS,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WI,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IL,1995,All,Yes,720 Ill. Comp. Stat. 5/24-3(g),
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AL,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TN,1997,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,TN,1997,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IN,1997,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,IN,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,KY,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MI,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MI,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,GA,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OH,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,FL,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WV,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,SC,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NC,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NC,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,PA,1997,Handguns,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,PA,2019,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,VA,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MD,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,DC,1995,All,Yes,D.C. Code § 22-3208,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NY,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NY,2012,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,DE,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NJ,2017,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NJ,2019,Long Guns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CT,2019,Handguns,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CT,2012,Long Guns,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,VT,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NH,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,MA,1995,All,No,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,RI,1995,All,Yes,R.I. Gen. Laws § 11-47-35(a)(1); R.I. Gen. Laws § 11-47-35.2(a),
Must the parties wait a certain period of time after the background check before completing the firearm sale?,ME,1995,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,HI,1996,All,Yes,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,AK,1996,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,OR,1996,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,WA,1996,All,N/A,,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,CA,1996,All,Yes,Cal. Penal Code § 12072,
Must the parties wait a certain period of time after the background check before completing the firearm sale?,NV,1996,All,N/A,,
