question,state,year,applies to,response,citations,cautions
What are the penalties for a seller who fails to follow with the background check law?,MO,2006,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MS,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WI,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IL,1991,All,Transfering a firearm without verifying that a person has a FOIC is a Class A misdemeanor.,"Ill. Rev. Stat., Ch. 38, para. 83-2; Ill. Rev. Stat., Ch. 38, para. 83-14",
What are the penalties for a seller who fails to follow with the background check law?,AL,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TN,1993,Handguns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TN,1997,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IN,1997,Handguns,A violation of the background check requirements is a Class B misdemeanor.,Ind. Code § 35-47-2-23(a),
What are the penalties for a seller who fails to follow with the background check law?,IN,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,KY,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MI,2019,Handguns,"Selling a pistol without complyling with the background check requirements is a misdemeanor, punishable by imprisonment for not more than 90 days or a fine of not more than $100, or both.",MCLS § 750.223,
What are the penalties for a seller who fails to follow with the background check law?,MI,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,GA,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OH,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,FL,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WV,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,SC,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NC,1994,Handguns,"Transferring a handgun to person who does not have a permit, which is a misdemeanor, and upon conviction thereof shall be fined not less than $50.00 nor more than $200.00, or imprisoned not less than 30 days nor more than six months, or both, in the discretion of the court.",N.C. Gen. Stat. § 14-402(a),
What are the penalties for a seller who fails to follow with the background check law?,NC,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,PA,1994,Handguns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,PA,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,VA,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MD,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,DC,1991,All,"A person who violates code sections related to the background check requirement is subject to imprisonment of not more than one year, a $1,000 fine, or both.",D.C. Code § 6-2376,
What are the penalties for a seller who fails to follow with the background check law?,NY,2012,Handguns,"Unlawful disposal of a handgun is a Class A misdeemanor punishable by up to one year in jail anda  fine of up to $1,000.",N.Y. Penal Law § 400.00(16),
What are the penalties for a seller who fails to follow with the background check law?,NY,2012,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,DE,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NJ,1996,Handguns,"Knowingly violating the regulatory provisions relating to permits to purchase certain firearms under N.J. Stat. § 2C:58-3 is a crime of the fourth degree punishable by up to 18 months in prison and a fine of up to $7,500.",N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:39-10(a)(1),
What are the penalties for a seller who fails to follow with the background check law?,NJ,1996,Long Guns,"Knowingly violating the regulatory provisions relating to permits to purchase certain firearms under N.J. Stat. § 2C:58-3 is a crime of the fourth degree punishable by up to 18 months in prison and a fine of up to $7,500.",N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:39-10(a)(1),
What are the penalties for a seller who fails to follow with the background check law?,CT,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,VT,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NH,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MA,1991,All,"Selling, renting, or leasing a firearm, rifle, shotgun, or machine gun by a private seller without complying with the transfer requirements is an offense punishable by a fine between $500 and $1,000, for a first offense. A subsequent offense is punishable by imprisonment for up to 10 years.","Mass. Gen. Laws ch. 140, § 129",
What are the penalties for a seller who fails to follow with the background check law?,RI,1991,All,"Failure to comply with the application and background check requirements is punishable by a fine of not more than $1,000, or imprisonment for not more than 5 years, or both.",R.I. Gen. Laws § 11-47-26; R.I. Gen. Laws 11-47-35; R.I. Gen. Laws § 11-47-35.3,
What are the penalties for a seller who fails to follow with the background check law?,ME,1991,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,HI,1992,All,"Violations of the background check requirement is a misdemeanor, which is punishable by imprisonment for up to one year.","Haw. Rev. Stat. § 134-17(a), 701-107(3)",
What are the penalties for a seller who fails to follow with the background check law?,AK,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OR,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WA,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,CA,1992,All,"Handguns: Violations of the provisions relating to firearms transfers punishable with up to a $1,000 fine and 1 year in a county jail.

Long guns: Violations of the provisions relating to firearms transfers punishable with up to to $1,000 fine and 6 months in a county jail.",Cal. Penal Code § 12072,Failure to transfer a firearm through a licensed dealer is a misdemeanor and may also be punished by a fine of up to $1000.
What are the penalties for a seller who fails to follow with the background check law?,NV,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,ID,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,UT,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,AZ,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MT,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WY,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NM,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,CO,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,ND,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,SD,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NE,2019,Handguns,"A violation of the background check requirements is a Class I misdemeanor punishable by up to one year imprisonment or a fine up to $1,000, or both. As a part of the judgment of conviction, the court may order the confiscation of the handgun.","Neb. Rev. Stat. §§ 69-2408, 28-106(1)",
What are the penalties for a seller who fails to follow with the background check law?,NE,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TX,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,KS,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OK,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MN,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IA,1993,Handguns,"1. Transferring a handgun to someone without a valid annual permit is a simple misdemeanor.

2. Transferring a handgun to a person that the transferor knows to be prohibited from acquiring firearms is a Class D felony.","Iowa Code §§ 724.16(1), (2), 903.1(2)",
What are the penalties for a seller who fails to follow with the background check law?,IA,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,LA,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,AR,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MO,2006,Handguns,Transfer of concealable firearms without a permit is a class A misdemeanor.,§ 571.080(4) R.S.Mo.,
What are the penalties for a seller who fails to follow with the background check law?,MO,2006,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MS,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WI,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IL,1992,All,Transfering a firearm without verifying that a person has a FOIC is a Class A misdemeanor.,"Ill. Rev. Stat., Ch. 38, para. 83-2; Ill. Rev. Stat., Ch. 38, para. 83-14",
What are the penalties for a seller who fails to follow with the background check law?,AL,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TN,1993,Handguns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TN,1997,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IN,1997,Handguns,A violation of the background check requirements is a Class B misdemeanor.,Ind. Code § 35-47-2-23(a),
What are the penalties for a seller who fails to follow with the background check law?,IN,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,KY,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MI,2019,Handguns,"Selling a pistol without complyling with the background check requirements is a misdemeanor, punishable by imprisonment for not more than 90 days or a fine of not more than $100, or both.",MCLS § 750.223,
What are the penalties for a seller who fails to follow with the background check law?,MI,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,GA,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OH,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,FL,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WV,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,SC,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NC,1994,Handguns,"Transferring a handgun to person who does not have a permit, which is a misdemeanor, and upon conviction thereof shall be fined not less than $50.00 nor more than $200.00, or imprisoned not less than 30 days nor more than six months, or both, in the discretion of the court.",N.C. Gen. Stat. § 14-402(a),
What are the penalties for a seller who fails to follow with the background check law?,NC,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,PA,1994,Handguns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,PA,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,VA,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MD,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,DC,1992,All,"A person who violates code sections related to the background check requirement is subject to imprisonment of not more than one year, a $1,000 fine, or both.",D.C. Code § 6-2376,
What are the penalties for a seller who fails to follow with the background check law?,NY,2012,Handguns,"Unlawful disposal of a handgun is a Class A misdeemanor punishable by up to one year in jail anda  fine of up to $1,000.",N.Y. Penal Law § 400.00(16),
What are the penalties for a seller who fails to follow with the background check law?,NY,2012,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,DE,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NJ,1996,Handguns,"Knowingly violating the regulatory provisions relating to permits to purchase certain firearms under N.J. Stat. § 2C:58-3 is a crime of the fourth degree punishable by up to 18 months in prison and a fine of up to $7,500.",N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:39-10(a)(1),
What are the penalties for a seller who fails to follow with the background check law?,NJ,1996,Long Guns,"Knowingly violating the regulatory provisions relating to permits to purchase certain firearms under N.J. Stat. § 2C:58-3 is a crime of the fourth degree punishable by up to 18 months in prison and a fine of up to $7,500.",N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:39-10(a)(1),
What are the penalties for a seller who fails to follow with the background check law?,CT,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,VT,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NH,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MA,1992,All,"Selling, renting, or leasing a firearm, rifle, shotgun, or machine gun by a private seller without complying with the transfer requirements is an offense punishable by a fine between $500 and $1,000, for a first offense. A subsequent offense is punishable by imprisonment for up to 10 years.","Mass. Gen. Laws ch. 140, § 129",
What are the penalties for a seller who fails to follow with the background check law?,RI,1992,All,"Failure to comply with the application and background check requirements is punishable by a fine of not more than $1,000, or imprisonment for not more than 5 years, or both.",R.I. Gen. Laws § 11-47-26; R.I. Gen. Laws 11-47-35; R.I. Gen. Laws § 11-47-35.3,
What are the penalties for a seller who fails to follow with the background check law?,ME,1992,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,HI,1993,All,"Violations of the background check requirement is a misdemeanor, which is punishable by imprisonment for up to one year.","Haw. Rev. Stat. § 134-17(a), 701-107(3)",
What are the penalties for a seller who fails to follow with the background check law?,AK,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OR,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WA,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,CA,1993,All,"Handguns: Violations of the provisions relating to firearms transfers punishable with up to a $1,000 fine and 1 year in a county jail.

Long guns: Violations of the provisions relating to firearms transfers punishable with up to to $1,000 fine and 6 months in a county jail.",Cal. Penal Code § 12072,Failure to transfer a firearm through a licensed dealer is a misdemeanor and may also be punished by a fine of up to $1000.
What are the penalties for a seller who fails to follow with the background check law?,NV,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,ID,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,UT,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,AZ,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MT,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WY,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NM,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,CO,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,ND,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,SD,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NE,2019,Handguns,"A violation of the background check requirements is a Class I misdemeanor punishable by up to one year imprisonment or a fine up to $1,000, or both. As a part of the judgment of conviction, the court may order the confiscation of the handgun.","Neb. Rev. Stat. §§ 69-2408, 28-106(1)",
What are the penalties for a seller who fails to follow with the background check law?,NE,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TX,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,KS,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OK,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MN,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IA,1993,Handguns,"1. Transferring a handgun to someone without a valid annual permit is a simple misdemeanor.

2. Transferring a handgun to a person that the transferor knows to be prohibited from acquiring firearms is a Class D felony.","Iowa Code §§ 724.16(1), (2), 903.1(2)",
What are the penalties for a seller who fails to follow with the background check law?,IA,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,LA,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,AR,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MO,2006,Handguns,Transfer of concealable firearms without a permit is a class A misdemeanor.,§ 571.080(4) R.S.Mo.,
What are the penalties for a seller who fails to follow with the background check law?,MO,2006,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MS,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WI,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IL,1993,All,Transfering a firearm without verifying that a person has a FOIC is a Class A misdemeanor.,430 Ill. Comp. Stat. 65/2(a)(1); 430 Ill. Comp. Stat. 65/14,
What are the penalties for a seller who fails to follow with the background check law?,AL,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TN,1993,Handguns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TN,1997,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IN,1997,Handguns,A violation of the background check requirements is a Class B misdemeanor.,Ind. Code § 35-47-2-23(a),
What are the penalties for a seller who fails to follow with the background check law?,IN,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,KY,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MI,2019,Handguns,"Selling a pistol without complyling with the background check requirements is a misdemeanor, punishable by imprisonment for not more than 90 days or a fine of not more than $100, or both.",MCLS § 750.223,
What are the penalties for a seller who fails to follow with the background check law?,MI,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,GA,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OH,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,FL,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WV,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,SC,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NC,1994,Handguns,"Transferring a handgun to person who does not have a permit, which is a misdemeanor, and upon conviction thereof shall be fined not less than $50.00 nor more than $200.00, or imprisoned not less than 30 days nor more than six months, or both, in the discretion of the court.",N.C. Gen. Stat. § 14-402(a),
What are the penalties for a seller who fails to follow with the background check law?,NC,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,PA,1994,Handguns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,PA,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,VA,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MD,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,DC,1993,All,"A person who violates code sections related to the background check requirement is subject to imprisonment of not more than one year, a $1,000 fine, or both.",D.C. Code § 6-2376,
What are the penalties for a seller who fails to follow with the background check law?,NY,2012,Handguns,"Unlawful disposal of a handgun is a Class A misdeemanor punishable by up to one year in jail anda  fine of up to $1,000.",N.Y. Penal Law § 400.00(16),
What are the penalties for a seller who fails to follow with the background check law?,NY,2012,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,DE,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NJ,1996,Handguns,"Knowingly violating the regulatory provisions relating to permits to purchase certain firearms under N.J. Stat. § 2C:58-3 is a crime of the fourth degree punishable by up to 18 months in prison and a fine of up to $7,500.",N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:39-10(a)(1),
What are the penalties for a seller who fails to follow with the background check law?,NJ,1996,Long Guns,"Knowingly violating the regulatory provisions relating to permits to purchase certain firearms under N.J. Stat. § 2C:58-3 is a crime of the fourth degree punishable by up to 18 months in prison and a fine of up to $7,500.",N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:39-10(a)(1),
What are the penalties for a seller who fails to follow with the background check law?,CT,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,VT,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NH,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MA,1993,All,"Selling, renting, or leasing a firearm, rifle, shotgun, or machine gun by a private seller without complying with the transfer requirements is an offense punishable by a fine between $500 and $1,000, for a first offense. A subsequent offense is punishable by imprisonment for up to 10 years.","Mass. Gen. Laws ch. 140, § 129",
What are the penalties for a seller who fails to follow with the background check law?,RI,1993,All,"Failure to comply with the application and background check requirements is punishable by a fine of not more than $1,000, or imprisonment for not more than 5 years, or both.",R.I. Gen. Laws § 11-47-26; R.I. Gen. Laws 11-47-35; R.I. Gen. Laws § 11-47-35.3,
What are the penalties for a seller who fails to follow with the background check law?,ME,1993,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,HI,1994,All,"Violations of the background check requirement is a misdemeanor, which is punishable by imprisonment for up to one year.","Haw. Rev. Stat. § 134-17(a), 701-107(3)",
What are the penalties for a seller who fails to follow with the background check law?,AK,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OR,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WA,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,CA,1994,All,"Handguns: Violations of the provisions relating to firearms transfers punishable with up to a $1,000 fine and 1 year in a county jail.

Long guns: Violations of the provisions relating to firearms transfers punishable with up to to $1,000 fine and 6 months in a county jail.",Cal. Penal Code § 12072,Failure to transfer a firearm through a licensed dealer is a misdemeanor and may also be punished by a fine of up to $1000.
What are the penalties for a seller who fails to follow with the background check law?,NV,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,ID,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,UT,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,AZ,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MT,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WY,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NM,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,CO,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,ND,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,SD,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NE,2019,Handguns,"A violation of the background check requirements is a Class I misdemeanor punishable by up to one year imprisonment or a fine up to $1,000, or both. As a part of the judgment of conviction, the court may order the confiscation of the handgun.","Neb. Rev. Stat. §§ 69-2408, 28-106(1)",
What are the penalties for a seller who fails to follow with the background check law?,NE,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TX,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,KS,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OK,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MN,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IA,2019,Handguns,"1. Transferring a handgun to someone without a valid annual permit is an aggravated misdemeanor, punishable by up to 2 years' imprisonment and up to a $6,250 fine.

2. Transferring a handgun to a person that the transferor knows to be prohibited from acquiring firearms is a Class D felony.","Iowa Code §§ 724.16(1), (2), 903.1(2)",
What are the penalties for a seller who fails to follow with the background check law?,IA,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,LA,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,AR,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MO,2006,Handguns,Transfer of concealable firearms without a permit is a class A misdemeanor.,§ 571.080(4) R.S.Mo.,
What are the penalties for a seller who fails to follow with the background check law?,MO,2006,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MS,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WI,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IL,1994,All,Transfering a firearm without verifying that a person has a FOIC is a Class A misdemeanor.,430 Ill. Comp. Stat. 65/2(a)(1); 430 Ill. Comp. Stat. 65/14,
What are the penalties for a seller who fails to follow with the background check law?,AL,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,TN,1997,Handguns,Class A misdemeanor,"Tenn. Code Ann. § 39-17-1303(a)(3), (d)",
What are the penalties for a seller who fails to follow with the background check law?,TN,1997,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,IN,1997,Handguns,A violation of the background check requirements is a Class B misdemeanor.,Ind. Code § 35-47-2-23(a),
What are the penalties for a seller who fails to follow with the background check law?,IN,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,KY,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MI,2019,Handguns,"Selling a pistol without complyling with the background check requirements is a misdemeanor, punishable by imprisonment for not more than 90 days or a fine of not more than $100, or both.",MCLS § 750.223,
What are the penalties for a seller who fails to follow with the background check law?,MI,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,GA,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,OH,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,FL,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,WV,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,SC,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,NC,1994,Handguns,"Transferring a handgun to person who does not have a permit, which is a misdemeanor, and upon conviction thereof shall be fined not less than $50.00 nor more than $200.00, or imprisoned not less than 30 days nor more than six months, or both, in the discretion of the court.",N.C. Gen. Stat. § 14-402(a),
What are the penalties for a seller who fails to follow with the background check law?,NC,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,PA,1994,Handguns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,PA,2019,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,VA,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,MD,1994,All,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,DC,1994,All,"A person who violates code sections related to the background check requirement is subject to imprisonment of not more than one year, a $1,000 fine, or both.",D.C. Code § 6-2376,
What are the penalties for a seller who fails to follow with the background check law?,NY,2012,Handguns,"Unlawful disposal of a handgun is a Class A misdeemanor punishable by up to one year in jail anda  fine of up to $1,000.",N.Y. Penal Law § 400.00(16),
What are the penalties for a seller who fails to follow with the background check law?,NY,2012,Long Guns,N/A,,
What are the penalties for a seller who fails to follow with the background check law?,DE,1994,All,N/A,,
