question,state,year,applies to,response,citations,cautions
Do any exceptions apply to the background check requirement?,NJ,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,CT,1991,All,N/A,,
Do any exceptions apply to the background check requirement?,VT,1991,All,N/A,,
Do any exceptions apply to the background check requirement?,NH,1991,All,N/A,,
Do any exceptions apply to the background check requirement?,MA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MA,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,RI,1991,All,Yes,,
Do any exceptions apply to the background check requirement?,ME,1991,All,N/A,,
Do any exceptions apply to the background check requirement?,HI,1992,All,Yes,,
Do any exceptions apply to the background check requirement?,AK,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,OR,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,WA,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,CA,1992,All,Yes,,
Do any exceptions apply to the background check requirement?,NV,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,ID,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,UT,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,AZ,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,MT,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,WY,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,NM,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,CO,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,ND,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,SD,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,NE,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NE,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,TX,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,KS,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,OK,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,MN,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,IA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,IA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,LA,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,AR,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,MO,2006,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MO,2006,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,MS,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,WI,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,IL,1992,All,Yes,,
Do any exceptions apply to the background check requirement?,AL,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,TN,1993,Handguns,N/A,,
Do any exceptions apply to the background check requirement?,TN,1997,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,IN,1997,Handguns,No,,
Do any exceptions apply to the background check requirement?,IN,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,KY,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,MI,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MI,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,GA,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,OH,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,FL,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,WV,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,SC,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,NC,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NC,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,PA,1994,Handguns,N/A,,
Do any exceptions apply to the background check requirement?,PA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,VA,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,MD,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,DC,1992,All,Yes,,
Do any exceptions apply to the background check requirement?,NY,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NY,2012,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,DE,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,NJ,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NJ,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,CT,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,VT,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,NH,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,MA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MA,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,RI,1992,All,Yes,,
Do any exceptions apply to the background check requirement?,ME,1992,All,N/A,,
Do any exceptions apply to the background check requirement?,HI,1993,All,Yes,,
Do any exceptions apply to the background check requirement?,AK,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,OR,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,WA,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,CA,1993,All,Yes,,
Do any exceptions apply to the background check requirement?,NV,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,ID,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,UT,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,AZ,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,MT,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,WY,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,NM,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,CO,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,ND,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,SD,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,NE,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NE,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,TX,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,KS,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,OK,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,MN,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,IA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,IA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,LA,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,AR,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,MO,2006,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MO,2006,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,MS,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,WI,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,IL,1993,All,Yes,,
Do any exceptions apply to the background check requirement?,AL,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,TN,1993,Handguns,N/A,,
Do any exceptions apply to the background check requirement?,TN,1997,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,IN,1997,Handguns,No,,
Do any exceptions apply to the background check requirement?,IN,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,KY,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,MI,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MI,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,GA,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,OH,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,FL,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,WV,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,SC,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,NC,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NC,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,PA,1994,Handguns,N/A,,
Do any exceptions apply to the background check requirement?,PA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,VA,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,MD,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,DC,1993,All,Yes,,
Do any exceptions apply to the background check requirement?,NY,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NY,2012,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,DE,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,NJ,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NJ,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,CT,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,VT,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,NH,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,MA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MA,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,RI,1993,All,Yes,,
Do any exceptions apply to the background check requirement?,ME,1993,All,N/A,,
Do any exceptions apply to the background check requirement?,HI,1994,All,Yes,,
Do any exceptions apply to the background check requirement?,AK,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,OR,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,WA,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,CA,1994,All,Yes,,
Do any exceptions apply to the background check requirement?,NV,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,ID,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,UT,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,AZ,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,MT,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,WY,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,NM,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,CO,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,ND,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,SD,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,NE,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NE,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,TX,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,KS,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,OK,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,MN,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,IA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,IA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,LA,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,AR,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,MO,2006,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MO,2006,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,MS,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,WI,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,IL,1994,All,Yes,,
Do any exceptions apply to the background check requirement?,AL,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,TN,1997,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,TN,1997,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,IN,1997,Handguns,No,,
Do any exceptions apply to the background check requirement?,IN,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,KY,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,MI,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MI,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,GA,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,OH,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,FL,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,WV,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,SC,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,NC,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NC,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,PA,1994,Handguns,N/A,,
Do any exceptions apply to the background check requirement?,PA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,VA,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,MD,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,DC,1994,All,Yes,,
Do any exceptions apply to the background check requirement?,NY,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NY,2012,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,DE,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,NJ,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NJ,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,CT,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,CT,2012,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,VT,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,NH,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,MA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MA,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,RI,1994,All,Yes,,
Do any exceptions apply to the background check requirement?,ME,1994,All,N/A,,
Do any exceptions apply to the background check requirement?,HI,1995,All,Yes,,
Do any exceptions apply to the background check requirement?,AK,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,OR,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,WA,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,CA,1995,All,Yes,,
Do any exceptions apply to the background check requirement?,NV,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,ID,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,UT,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,AZ,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,MT,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,WY,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,NM,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,CO,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,ND,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,SD,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,NE,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NE,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,TX,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,KS,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,OK,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,MN,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,IA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,IA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,LA,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,AR,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,MO,2006,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MO,2006,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,MS,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,WI,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,IL,1995,All,Yes,,
Do any exceptions apply to the background check requirement?,AL,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,TN,1997,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,TN,1997,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,IN,1997,Handguns,No,,
Do any exceptions apply to the background check requirement?,IN,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,KY,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,MI,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MI,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,GA,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,OH,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,FL,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,WV,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,SC,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,NC,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NC,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,PA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,PA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,VA,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,MD,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,DC,1995,All,Yes,,
Do any exceptions apply to the background check requirement?,NY,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NY,2012,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,DE,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,NJ,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NJ,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,CT,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,CT,2012,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,VT,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,NH,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,MA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MA,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,RI,1995,All,Yes,,
Do any exceptions apply to the background check requirement?,ME,1995,All,N/A,,
Do any exceptions apply to the background check requirement?,HI,1996,All,Yes,,
Do any exceptions apply to the background check requirement?,AK,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,OR,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,WA,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,CA,1996,All,Yes,,
Do any exceptions apply to the background check requirement?,NV,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,ID,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,UT,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,AZ,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,MT,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,WY,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,NM,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,CO,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,ND,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,SD,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,NE,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NE,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,TX,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,KS,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,OK,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,MN,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,IA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,IA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,LA,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,AR,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,MO,2006,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MO,2006,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,MS,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,WI,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,IL,1996,All,Yes,,
Do any exceptions apply to the background check requirement?,AL,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,TN,1997,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,TN,1997,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,IN,1997,Handguns,No,,
Do any exceptions apply to the background check requirement?,IN,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,KY,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,MI,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MI,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,GA,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,OH,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,FL,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,WV,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,SC,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,NC,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NC,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,PA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,PA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,VA,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,MD,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MD,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,DC,1996,All,Yes,,
Do any exceptions apply to the background check requirement?,NY,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NY,2012,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,DE,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,NJ,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NJ,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,CT,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,CT,2012,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,VT,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,NH,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,MA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MA,2019,Long Guns,Yes,,
Do any exceptions apply to the background check requirement?,RI,1996,All,Yes,,
Do any exceptions apply to the background check requirement?,ME,1996,All,N/A,,
Do any exceptions apply to the background check requirement?,HI,1997,All,Yes,,
Do any exceptions apply to the background check requirement?,AK,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,OR,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,WA,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,CA,1997,All,Yes,,
Do any exceptions apply to the background check requirement?,NV,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,ID,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,UT,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,AZ,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,MT,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,WY,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,NM,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,CO,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,ND,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,SD,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,NE,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,NE,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,TX,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,KS,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,OK,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,MN,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,IA,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,IA,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,LA,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,AR,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,MO,2006,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MO,2006,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,MS,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,WI,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,IL,1997,All,Yes,,
Do any exceptions apply to the background check requirement?,AL,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,TN,1997,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,TN,1997,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,IN,1997,Handguns,No,,
Do any exceptions apply to the background check requirement?,IN,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,KY,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,MI,2019,Handguns,Yes,,
Do any exceptions apply to the background check requirement?,MI,2019,Long Guns,N/A,,
Do any exceptions apply to the background check requirement?,GA,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,OH,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,FL,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,WV,1997,All,N/A,,
Do any exceptions apply to the background check requirement?,SC,1997,All,N/A,,
