question,state,year,applies to,response,citations,cautions
Does the state have a minimum age requirement for possessing a handgun?,MS,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,WI,1991,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for possessing a handgun?,IL,1991,All,1,"Ill. Rev. Stat., Ch. 38, para. 24-3.1; Ill. Rev. Stat., Ch. 38, para. 83-4; Ill. Rev. Stat., Ch. 38, para. 83-8",
Does the state have a minimum age requirement for possessing a handgun?,AL,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,TN,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,IN,1991,All,1,Ind. Code § 35-47-2-7,
Does the state have a minimum age requirement for possessing a handgun?,KY,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MI,1991,All,1,Mich. Comp. Laws § 28.422; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a handgun?,GA,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,OH,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,FL,1991,All,1,Fla. Stat. § 790.22(1),
Does the state have a minimum age requirement for possessing a handgun?,WV,1991,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a handgun?,SC,1991,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for possessing a handgun?,NC,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,PA,1991,All,0,,A person is prohibited from delivering a firearm to any person under the age of 18 years.
Does the state have a minimum age requirement for possessing a handgun?,VA,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MD,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,DC,1991,All,1,D.C. Code § 6-2313(a),
Does the state have a minimum age requirement for possessing a handgun?,NY,1991,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a handgun?,DE,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NJ,1991,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a handgun?,CT,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,VT,1991,All,1,"Vt. Stat. tit. 13, § 4008",
Does the state have a minimum age requirement for possessing a handgun?,NH,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MA,1991,All,1,"Mass. Gen. Laws ch. 140, § 131",
Does the state have a minimum age requirement for possessing a handgun?,RI,1991,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a handgun?,ME,1991,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,HI,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AK,1992,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a handgun?,OR,1992,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a handgun?,WA,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,CA,1992,All,1,Cal. Penal Code § 12101(a),
Does the state have a minimum age requirement for possessing a handgun?,NV,1992,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a handgun?,ID,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,UT,1992,All,1,Utah Code § 76-10-509,
Does the state have a minimum age requirement for possessing a handgun?,AZ,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MT,1992,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a handgun?,WY,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NM,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,CO,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,ND,1992,All,1,N.D. Cent. Code § 62.1-02-01,
Does the state have a minimum age requirement for possessing a handgun?,SD,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NE,1992,All,1,Neb. Rev. Stat. § 28-1204,
Does the state have a minimum age requirement for possessing a handgun?,TX,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,KS,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,OK,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MN,1992,All,1,Minn. Stat. § 624.713(1),
Does the state have a minimum age requirement for possessing a handgun?,IA,1992,All,0,,"State law bars transfers to people under 21, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a handgun?,LA,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AR,1992,All,1,Ark. Code § 5-73-119,
Does the state have a minimum age requirement for possessing a handgun?,MO,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MS,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,WI,1992,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for possessing a handgun?,IL,1992,All,1,"Ill. Rev. Stat., Ch. 38, para. 24-3.1; Ill. Rev. Stat., Ch. 38, para. 83-4; Ill. Rev. Stat., Ch. 38, para. 83-8",
Does the state have a minimum age requirement for possessing a handgun?,AL,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,TN,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,IN,1992,All,1,Ind. Code § 35-47-2-7,
Does the state have a minimum age requirement for possessing a handgun?,KY,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MI,1992,All,1,Mich. Comp. Laws § 28.422; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a handgun?,GA,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,OH,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,FL,1992,All,1,Fla. Stat. § 790.22(1),
Does the state have a minimum age requirement for possessing a handgun?,WV,1992,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a handgun?,SC,1992,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for possessing a handgun?,NC,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,PA,1992,All,0,,A person is prohibited from delivering a firearm to any person under the age of 18 years.
Does the state have a minimum age requirement for possessing a handgun?,VA,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MD,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,DC,1992,All,1,D.C. Code § 6-2313(a),
Does the state have a minimum age requirement for possessing a handgun?,NY,1992,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a handgun?,DE,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NJ,1992,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a handgun?,CT,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,VT,1992,All,1,"Vt. Stat. tit. 13, § 4008",
Does the state have a minimum age requirement for possessing a handgun?,NH,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MA,1992,All,1,"Mass. Gen. Laws ch. 140, § 131",
Does the state have a minimum age requirement for possessing a handgun?,RI,1992,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a handgun?,ME,1992,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,HI,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AK,1993,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a handgun?,OR,1993,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a handgun?,WA,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,CA,1993,All,1,Cal. Penal Code § 12101(a),
Does the state have a minimum age requirement for possessing a handgun?,NV,1993,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a handgun?,ID,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,UT,1993,All,1,Utah Code § 76-10-509.4,
Does the state have a minimum age requirement for possessing a handgun?,AZ,1993,All,1,Ariz. Rev. Stat. § 13-3111(A),
Does the state have a minimum age requirement for possessing a handgun?,MT,1993,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a handgun?,WY,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NM,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,CO,1993,All,1,Colo. Rev. Stat. § 18-12-108.5(1)(a),
Does the state have a minimum age requirement for possessing a handgun?,ND,1993,All,1,N.D. Cent. Code § 62.1-02-01,
Does the state have a minimum age requirement for possessing a handgun?,SD,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NE,1993,All,1,Neb. Rev. Stat. § 28-1204,
Does the state have a minimum age requirement for possessing a handgun?,TX,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,KS,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,OK,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MN,1993,All,1,Minn. Stat. § 624.713(1),
Does the state have a minimum age requirement for possessing a handgun?,IA,1993,All,0,,"State law bars transfers to people under 21, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a handgun?,LA,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AR,1993,All,1,Ark. Code § 5-73-119,
Does the state have a minimum age requirement for possessing a handgun?,MO,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MS,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,WI,1993,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for possessing a handgun?,IL,1993,All,1,720 Ill. Comp. Stat. 5/24-3.1(a)(1); 430 Ill. Comp. Stat. 65/4(a)(2)(i); 430 Ill. Comp. Stat. 65/8(a),
Does the state have a minimum age requirement for possessing a handgun?,AL,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,TN,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,IN,1993,All,1,Ind. Code § 35-47-2-7,
Does the state have a minimum age requirement for possessing a handgun?,KY,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MI,1993,All,1,Mich. Comp. Laws § 28.422; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a handgun?,GA,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,OH,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,FL,1993,All,1,Fla. Stat. § 790.22(1),
Does the state have a minimum age requirement for possessing a handgun?,WV,1993,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a handgun?,SC,1993,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for possessing a handgun?,NC,1993,All,1,N.C. Gen. Stat.§ 14-269.7,
Does the state have a minimum age requirement for possessing a handgun?,PA,1993,All,0,,A person is prohibited from delivering a firearm to any person under the age of 18 years.
Does the state have a minimum age requirement for possessing a handgun?,VA,1993,All,1,Va. Code § 18.2-308.7,
Does the state have a minimum age requirement for possessing a handgun?,MD,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,DC,1993,All,1,D.C. Code § 6-2313(a),
Does the state have a minimum age requirement for possessing a handgun?,NY,1993,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a handgun?,DE,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NJ,1993,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a handgun?,CT,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,VT,1993,All,1,"Vt. Stat. tit. 13, § 4008",
Does the state have a minimum age requirement for possessing a handgun?,NH,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MA,1993,All,1,"Mass. Gen. Laws ch. 140, § 131",
Does the state have a minimum age requirement for possessing a handgun?,RI,1993,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a handgun?,ME,1993,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,HI,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AK,1994,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a handgun?,OR,1994,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a handgun?,WA,1994,All,1,Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 9.41.042; Wash. Rev. Code § 9.41.240,A person who is at least 18 years of age but less than 21 years of age may possess a pistol only: (1) In the person’s place of abode; (2)  At the person’s fixed place of business; or (3)  On real property under his or her control.
Does the state have a minimum age requirement for possessing a handgun?,CA,1994,All,1,Cal. Penal Code § 12101(a),
Does the state have a minimum age requirement for possessing a handgun?,NV,1994,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a handgun?,ID,1994,All,1,Idaho Code § 18-3302E(1); Idaho Code § 18-3302F(1),
Does the state have a minimum age requirement for possessing a handgun?,UT,1994,All,1,Utah Code § 76-10-509.4,
Does the state have a minimum age requirement for possessing a handgun?,AZ,1994,All,1,Ariz. Rev. Stat. § 13-3111(A),
Does the state have a minimum age requirement for possessing a handgun?,MT,1994,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a handgun?,WY,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NM,1994,All,1,N.M. Stat. § 30-7-2.2(A),
Does the state have a minimum age requirement for possessing a handgun?,CO,1994,All,1,Colo. Rev. Stat. § 18-12-108.5(1)(a),
Does the state have a minimum age requirement for possessing a handgun?,ND,1994,All,1,N.D. Cent. Code § 62.1-02-01,
Does the state have a minimum age requirement for possessing a handgun?,SD,1994,All,1,S.D. Codified Laws § 23-7-44,
Does the state have a minimum age requirement for possessing a handgun?,NE,1994,All,1,Neb. Rev. Stat. § 28-1204,
Does the state have a minimum age requirement for possessing a handgun?,TX,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,KS,1994,All,1,Kan. Stat. § 21-4204a(a),
Does the state have a minimum age requirement for possessing a handgun?,OK,1994,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for possessing a handgun?,MN,1994,All,1,Minn. Stat. § 624.713(1),
Does the state have a minimum age requirement for possessing a handgun?,IA,1994,All,0,,"State law bars transfers to people under 21, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a handgun?,LA,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AR,1994,All,1,Ark. Code § 5-73-119,
Does the state have a minimum age requirement for possessing a handgun?,MO,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MS,1994,All,1,Miss. Code § 97-37-14(1),
Does the state have a minimum age requirement for possessing a handgun?,WI,1994,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for possessing a handgun?,IL,1994,All,1,720 Ill. Comp. Stat. 5/24-3.1(a)(1); 430 Ill. Comp. Stat. 65/4(a)(2)(i); 430 Ill. Comp. Stat. 65/8(a),
Does the state have a minimum age requirement for possessing a handgun?,AL,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,TN,1994,All,1,Tenn. Code § 39-17-1319(b),
Does the state have a minimum age requirement for possessing a handgun?,IN,1994,All,1,Ind. Code § 35-47-2-7,
Does the state have a minimum age requirement for possessing a handgun?,KY,1994,All,1,Ky. Rev. Stat. § 527.100(1),
Does the state have a minimum age requirement for possessing a handgun?,MI,1994,All,1,Mich. Comp. Laws § 28.422; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a handgun?,GA,1994,All,1,Ga. Code § 16-11-132,
Does the state have a minimum age requirement for possessing a handgun?,OH,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,FL,1994,All,1,Fla. Stat. § 790.22(3),
Does the state have a minimum age requirement for possessing a handgun?,WV,1994,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a handgun?,SC,1994,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for possessing a handgun?,NC,1994,All,1,N.C. Gen. Stat.§ 14-269.7,
Does the state have a minimum age requirement for possessing a handgun?,PA,1994,All,0,,A person is prohibited from delivering a firearm to any person under the age of 18 years.
Does the state have a minimum age requirement for possessing a handgun?,VA,1994,All,1,Va. Code § 18.2-308.7,
Does the state have a minimum age requirement for possessing a handgun?,MD,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,DC,1994,All,1,D.C. Code § 6-2313(a),
Does the state have a minimum age requirement for possessing a handgun?,NY,1994,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a handgun?,DE,1994,All,1,"Del. Code tit. 11, § 1448(5)",
Does the state have a minimum age requirement for possessing a handgun?,NJ,1994,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a handgun?,CT,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,VT,1994,All,1,"Vt. Stat. tit. 13, § 4008",
Does the state have a minimum age requirement for possessing a handgun?,NH,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MA,1994,All,1,"Mass. Gen. Laws ch. 140, § 131",
Does the state have a minimum age requirement for possessing a handgun?,RI,1994,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a handgun?,ME,1994,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,HI,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AK,1995,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a handgun?,OR,1995,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a handgun?,WA,1995,All,1,Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 9.41.042; Wash. Rev. Code § 9.41.240,A person who is at least 18 years of age but less than 21 years of age may possess a pistol only: (1) In the person’s place of abode; (2)  At the person’s fixed place of business; or (3)  On real property under his or her control.
Does the state have a minimum age requirement for possessing a handgun?,CA,1995,All,1,Cal. Penal Code § 12101(a),
Does the state have a minimum age requirement for possessing a handgun?,NV,1995,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a handgun?,ID,1995,All,1,Idaho Code § 18-3302E(1); Idaho Code § 18-3302F(1),
Does the state have a minimum age requirement for possessing a handgun?,UT,1995,All,1,Utah Code § 76-10-509.4,
Does the state have a minimum age requirement for possessing a handgun?,AZ,1995,All,1,Ariz. Rev. Stat. § 13-3111(A),
Does the state have a minimum age requirement for possessing a handgun?,MT,1995,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a handgun?,WY,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NM,1995,All,1,N.M. Stat. § 30-7-2.2(A),
Does the state have a minimum age requirement for possessing a handgun?,CO,1995,All,1,Colo. Rev. Stat. § 18-12-108.5(1)(a),
Does the state have a minimum age requirement for possessing a handgun?,ND,1995,All,1,N.D. Cent. Code § 62.1-02-01,
Does the state have a minimum age requirement for possessing a handgun?,SD,1995,All,1,S.D. Codified Laws § 23-7-44,
Does the state have a minimum age requirement for possessing a handgun?,NE,1995,All,1,Neb. Rev. Stat. § 28-1204,
Does the state have a minimum age requirement for possessing a handgun?,TX,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,KS,1995,All,1,Kan. Stat. § 21-4204a(a),
Does the state have a minimum age requirement for possessing a handgun?,OK,1995,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for possessing a handgun?,MN,1995,All,1,Minn. Stat. § 624.713(1),
Does the state have a minimum age requirement for possessing a handgun?,IA,1995,All,0,,"State law bars transfers to people under 21, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a handgun?,LA,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AR,1995,All,1,Ark. Code § 5-73-119,
Does the state have a minimum age requirement for possessing a handgun?,MO,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MS,1995,All,1,Miss. Code § 97-37-14(1),
Does the state have a minimum age requirement for possessing a handgun?,WI,1995,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for possessing a handgun?,IL,1995,All,1,720 Ill. Comp. Stat. 5/24-3.1(a)(1); 430 Ill. Comp. Stat. 65/4(a)(2)(i); 430 Ill. Comp. Stat. 65/8(a),
Does the state have a minimum age requirement for possessing a handgun?,AL,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,TN,1995,All,1,Tenn. Code § 39-17-1319(b),
Does the state have a minimum age requirement for possessing a handgun?,IN,1995,All,1,Ind. Code § 35-47-10-5,
Does the state have a minimum age requirement for possessing a handgun?,KY,1995,All,1,Ky. Rev. Stat. § 527.100(1),
Does the state have a minimum age requirement for possessing a handgun?,MI,1995,All,1,Mich. Comp. Laws § 28.422; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a handgun?,GA,1995,All,1,Ga. Code § 16-11-132,
Does the state have a minimum age requirement for possessing a handgun?,OH,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,FL,1995,All,1,Fla. Stat. § 790.22(3),
Does the state have a minimum age requirement for possessing a handgun?,WV,1995,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a handgun?,SC,1995,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for possessing a handgun?,NC,1995,All,1,N.C. Gen. Stat.§ 14-269.7,
Does the state have a minimum age requirement for possessing a handgun?,PA,1995,All,1,18 Pa. Cons. Stat. § 6110.1,
Does the state have a minimum age requirement for possessing a handgun?,VA,1995,All,1,Va. Code § 18.2-308.7,
Does the state have a minimum age requirement for possessing a handgun?,MD,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,DC,1995,All,1,D.C. Code § 6-2313(a),
Does the state have a minimum age requirement for possessing a handgun?,NY,1995,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a handgun?,DE,1995,All,1,"Del. Code tit. 11, § 1448(5)",
Does the state have a minimum age requirement for possessing a handgun?,NJ,1995,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a handgun?,CT,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,VT,1995,All,1,"Vt. Stat. tit. 13, § 4008",
Does the state have a minimum age requirement for possessing a handgun?,NH,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,MA,1995,All,1,"Mass. Gen. Laws ch. 140, § 131",
Does the state have a minimum age requirement for possessing a handgun?,RI,1995,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a handgun?,ME,1995,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,HI,1996,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,AK,1996,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a handgun?,OR,1996,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a handgun?,WA,1996,All,1,Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 9.41.042; Wash. Rev. Code § 9.41.240,A person who is at least 18 years of age but less than 21 years of age may possess a pistol only: (1) In the person’s place of abode; (2)  At the person’s fixed place of business; or (3)  On real property under his or her control.
Does the state have a minimum age requirement for possessing a handgun?,CA,1996,All,1,Cal. Penal Code § 12101(a),
Does the state have a minimum age requirement for possessing a handgun?,NV,1996,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a handgun?,ID,1996,All,1,Idaho Code § 18-3302E(1); Idaho Code § 18-3302F(1),
Does the state have a minimum age requirement for possessing a handgun?,UT,1996,All,1,Utah Code § 76-10-509.4,
Does the state have a minimum age requirement for possessing a handgun?,AZ,1996,All,1,Ariz. Rev. Stat. § 13-3111(A),
Does the state have a minimum age requirement for possessing a handgun?,MT,1996,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a handgun?,WY,1996,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,NM,1996,All,1,N.M. Stat. § 30-7-2.2(A),
Does the state have a minimum age requirement for possessing a handgun?,CO,1996,All,1,Colo. Rev. Stat. § 18-12-108.5(1)(a),
Does the state have a minimum age requirement for possessing a handgun?,ND,1996,All,1,N.D. Cent. Code § 62.1-02-01,
Does the state have a minimum age requirement for possessing a handgun?,SD,1996,All,1,S.D. Codified Laws § 23-7-44,
Does the state have a minimum age requirement for possessing a handgun?,NE,1996,All,1,Neb. Rev. Stat. § 28-1204,
Does the state have a minimum age requirement for possessing a handgun?,TX,1996,All,0,,
Does the state have a minimum age requirement for possessing a handgun?,KS,1996,All,1,Kan. Stat. § 21-4204a(a),
