question,state,year,applies to,response,citations,cautions
What law enforcement agency or other official may issue concealed carry permits in the state?,KS,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,OK,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MN,1991,All,Local police;;Local sheriff,Minn. Stat. § 624.714(Subd. 2),
What law enforcement agency or other official may issue concealed carry permits in the state?,IA,1991,All,Local sheriff,Iowa Code § 724.11,
What law enforcement agency or other official may issue concealed carry permits in the state?,LA,1991,All,Local sheriff; Department of Public Safety,"La. Rev. Stat. § 40:1379.1(F),(G)",
What law enforcement agency or other official may issue concealed carry permits in the state?,AR,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MO,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MS,1991,All,Department of Public Safety,Miss. Code § 45-9-101,
What law enforcement agency or other official may issue concealed carry permits in the state?,WI,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,IL,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,AL,1991,All,Local sheriff,Ala. Code § 13A-11-75,
What law enforcement agency or other official may issue concealed carry permits in the state?,TN,1991,All,Local sheriff,Tenn. Code § 39-17-1315(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,IN,1991,All,Local police;;Local sheriff,Ind. Code § 35-47-2-3,
What law enforcement agency or other official may issue concealed carry permits in the state?,KY,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MI,1991,All,Licensing Board,Mich. Comp. Laws § 28.426,"The prosecuting attorney, the sheriff, the director of the department of state police, or their respective authorized deputies, and the county clerk shall constitute boards exclusively authorized to issue permits. Mich. Comp. Laws § 28.426."
What law enforcement agency or other official may issue concealed carry permits in the state?,GA,1991,All,Judge,Ga. Code § 16-11-129,Licenses are issued by the judge of the probate court of each county.
What law enforcement agency or other official may issue concealed carry permits in the state?,OH,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,FL,1991,All,Other,Fla. Stat. § 790.06,Department of State
What law enforcement agency or other official may issue concealed carry permits in the state?,WV,1991,All,Judge,W. Va. Code § 61-7-4,
What law enforcement agency or other official may issue concealed carry permits in the state?,SC,1991,All,State police,S.C. Code § 23-31-120(A),
What law enforcement agency or other official may issue concealed carry permits in the state?,NC,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,PA,1991,All,Local police;;Local sheriff,18 Pa. Cons. Stat. § 6109,
What law enforcement agency or other official may issue concealed carry permits in the state?,VA,1991,All,Judge,Va. Code § 18.2-308,The permit is issued by the circuit court.
What law enforcement agency or other official may issue concealed carry permits in the state?,MD,1991,All,State police,"Md. Code art. 27, § 36E",
What law enforcement agency or other official may issue concealed carry permits in the state?,DC,1991,All,Local police,D.C. Code § 22-3206,The concealed carry permit issuer is the Chief of Police of the District of Columbia.
What law enforcement agency or other official may issue concealed carry permits in the state?,NY,1991,All,Local police;Judge,N.Y. Penal Law § 265.00,"Licensing officer means in the city of New York the police commissioner of that city; in the county of Nassau the commissioner of police of that county; in the county of Suffolk the sheriff of that county except in the towns of Babylon, Brookhaven, Huntington, Islip and Smithtown, the commissioner of police of that county; and elsewhere in the state a judge or justice of a court of record having his office in the county of issuance."
What law enforcement agency or other official may issue concealed carry permits in the state?,DE,1991,All,Judge,"Del. Code tit. 11, § 1441",A person applies for a license to carry a concealed deadly weapon with the prothonotary of the proper county. The court approves or denies the application.
What law enforcement agency or other official may issue concealed carry permits in the state?,NJ,1991,All,Judge,N.J. Stat. § 2C:58-4,
What law enforcement agency or other official may issue concealed carry permits in the state?,CT,1991,All,Local police,Conn. Gen. Stat. § 29-28(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,VT,1991,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,NH,1991,All,Local police;Other,N.H. Rev. Stat. § 159:6,"A license to carry is issued by the selectmen of a town or the mayor or chief of police of a city or some full-time police officer designated by them respectively, or, if the applicant is a nonresident, the license is issued by the director of state police, or some person designated by the director."
What law enforcement agency or other official may issue concealed carry permits in the state?,MA,1991,All,Local police,"Mass. Gen. Laws ch. 140, § 131",
What law enforcement agency or other official may issue concealed carry permits in the state?,RI,1991,All,Local police;Attorney General,R.I. Gen. Laws § 11-47-11; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed. Licensing authorities are the board of police commissioners of a city or town where the board has been instituted, the chief of police or superintendent of police of other cities and towns having a regular organized police force, and, in towns where there is no chief of police or superintendent of police, it means the town clerk who may issue licenses upon the recommendation of the town sergeant, and it also means any other person or body duly authorized by the city or town charter or by state law."
What law enforcement agency or other official may issue concealed carry permits in the state?,ME,1991,All,Local police;Other,Me. Rev. Stat. tit. 25 § 2002(9),"""Issuing authority"" means the mayor and aldermen or councilors of a city, the selectmen or councilors of a town or the assessors of a plantation or, if they so choose, their full-time chief of police as their designee. Me. Rev. Stat. tit. 25 § 2002(9)."
What law enforcement agency or other official may issue concealed carry permits in the state?,HI,1992,All,Local police,Haw. Rev. Stat. § 134-9,
What law enforcement agency or other official may issue concealed carry permits in the state?,AK,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,OR,1992,All,Local sheriff,Or. Rev. Stat. § 166.291,
What law enforcement agency or other official may issue concealed carry permits in the state?,WA,1992,All,Local police;Local sheriff;Judge,Wash. Rev. Code § 9.41.070,
What law enforcement agency or other official may issue concealed carry permits in the state?,CA,1992,All,Local police;;Local sheriff,Cal. Penal Code § 12050(a),
What law enforcement agency or other official may issue concealed carry permits in the state?,NV,1992,All,Local sheriff,Nev. Rev. Stat. § 202.350(4),
What law enforcement agency or other official may issue concealed carry permits in the state?,ID,1992,All,Local sheriff,Idaho Code § 18-3302,
What law enforcement agency or other official may issue concealed carry permits in the state?,UT,1992,All,Department of Public Safety,Utah Code § 76-10-513,
What law enforcement agency or other official may issue concealed carry permits in the state?,AZ,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MT,1992,All,Local sheriff,Mont. Code § 45-8-321,
What law enforcement agency or other official may issue concealed carry permits in the state?,WY,1992,All,Local sheriff,Wyo. Stat. § 6-8-104(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,NM,1992,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
What law enforcement agency or other official may issue concealed carry permits in the state?,CO,1992,All,Local sheriff,Colo. Rev. Stat. § 18-12-105.1,
What law enforcement agency or other official may issue concealed carry permits in the state?,ND,1992,All,Other,N.D. Cent. Code § 62.1-04-03,North Dakota Chief of the bureau of criminal investigation.
What law enforcement agency or other official may issue concealed carry permits in the state?,SD,1992,All,Local police;;Local sheriff,S.D. Codified Laws § 23-7-7,
What law enforcement agency or other official may issue concealed carry permits in the state?,NE,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,TX,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,KS,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,OK,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MN,1992,All,Local police;;Local sheriff,Minn. Stat. § 624.714(Subd. 2),
What law enforcement agency or other official may issue concealed carry permits in the state?,IA,1992,All,Local sheriff,Iowa Code § 724.11,
What law enforcement agency or other official may issue concealed carry permits in the state?,LA,1992,All,Local sheriff; Department of Public Safety,"La. Rev. Stat. § 40:1379.1(F),(G)",
What law enforcement agency or other official may issue concealed carry permits in the state?,AR,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MO,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MS,1992,All,Department of Public Safety,Miss. Code § 45-9-101,
What law enforcement agency or other official may issue concealed carry permits in the state?,WI,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,IL,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,AL,1992,All,Local sheriff,Ala. Code § 13A-11-75,
What law enforcement agency or other official may issue concealed carry permits in the state?,TN,1992,All,Local sheriff,Tenn. Code § 39-17-1315(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,IN,1992,All,Local police;;Local sheriff,Ind. Code § 35-47-2-3,
What law enforcement agency or other official may issue concealed carry permits in the state?,KY,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MI,1992,All,Licensing Board,Mich. Comp. Laws § 28.426,"The prosecuting attorney, the sheriff, the director of the department of state police, or their respective authorized deputies, and the county clerk shall constitute boards exclusively authorized to issue permits. Mich. Comp. Laws § 28.426."
What law enforcement agency or other official may issue concealed carry permits in the state?,GA,1992,All,Judge,Ga. Code § 16-11-129,Licenses are issued by the judge of the probate court of each county.
What law enforcement agency or other official may issue concealed carry permits in the state?,OH,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,FL,1992,All,Other,Fla. Stat. § 790.06,Department of State
What law enforcement agency or other official may issue concealed carry permits in the state?,WV,1992,All,Judge,W. Va. Code § 61-7-4,
What law enforcement agency or other official may issue concealed carry permits in the state?,SC,1992,All,State police,S.C. Code § 23-31-120(A),
What law enforcement agency or other official may issue concealed carry permits in the state?,NC,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,PA,1992,All,Local police;;Local sheriff,18 Pa. Cons. Stat. § 6109,
What law enforcement agency or other official may issue concealed carry permits in the state?,VA,1992,All,Judge,Va. Code § 18.2-308,The permit is issued by the circuit court.
What law enforcement agency or other official may issue concealed carry permits in the state?,MD,1992,All,State police,"Md. Code art. 27, § 36E",
What law enforcement agency or other official may issue concealed carry permits in the state?,DC,1992,All,Local police,D.C. Code § 22-3206,The concealed carry permit issuer is the Chief of Police of the District of Columbia.
What law enforcement agency or other official may issue concealed carry permits in the state?,NY,1992,All,Local police;Judge,N.Y. Penal Law § 265.00,"Licensing officer means in the city of New York the police commissioner of that city; in the county of Nassau the commissioner of police of that county; in the county of Suffolk the sheriff of that county except in the towns of Babylon, Brookhaven, Huntington, Islip and Smithtown, the commissioner of police of that county; and elsewhere in the state a judge or justice of a court of record having his office in the county of issuance."
What law enforcement agency or other official may issue concealed carry permits in the state?,DE,1992,All,Judge,"Del. Code tit. 11, § 1441",A person applies for a license to carry a concealed deadly weapon with the prothonotary of the proper county. The court approves or denies the application.
What law enforcement agency or other official may issue concealed carry permits in the state?,NJ,1992,All,Judge,N.J. Stat. § 2C:58-4,
What law enforcement agency or other official may issue concealed carry permits in the state?,CT,1992,All,Local police,Conn. Gen. Stat. § 29-28(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,VT,1992,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,NH,1992,All,Local police;Other,N.H. Rev. Stat. § 159:6,"A license to carry is issued by the selectmen of a town or the mayor or chief of police of a city or some full-time police officer designated by them respectively, or, if the applicant is a nonresident, the license is issued by the director of state police, or some person designated by the director."
What law enforcement agency or other official may issue concealed carry permits in the state?,MA,1992,All,Local police,"Mass. Gen. Laws ch. 140, § 131",
What law enforcement agency or other official may issue concealed carry permits in the state?,RI,1992,All,Local police;Attorney General,R.I. Gen. Laws § 11-47-11; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed. Licensing authorities are the board of police commissioners of a city or town where the board has been instituted, the chief of police or superintendent of police of other cities and towns having a regular organized police force, and, in towns where there is no chief of police or superintendent of police, it means the town clerk who may issue licenses upon the recommendation of the town sergeant, and it also means any other person or body duly authorized by the city or town charter or by state law."
What law enforcement agency or other official may issue concealed carry permits in the state?,ME,1992,All,Local police;Other,Me. Rev. Stat. tit. 25 § 2002(9),"""Issuing authority"" means the mayor and aldermen or councilors of a city, the selectmen or councilors of a town or the assessors of a plantation or, if they so choose, their full-time chief of police as their designee. Me. Rev. Stat. tit. 25 § 2002(9)."
What law enforcement agency or other official may issue concealed carry permits in the state?,HI,1993,All,Local police,Haw. Rev. Stat. § 134-9,
What law enforcement agency or other official may issue concealed carry permits in the state?,AK,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,OR,1993,All,Local sheriff,Or. Rev. Stat. § 166.291,
What law enforcement agency or other official may issue concealed carry permits in the state?,WA,1993,All,Local police;Local sheriff;Judge,Wash. Rev. Code § 9.41.070,
What law enforcement agency or other official may issue concealed carry permits in the state?,CA,1993,All,Local police;;Local sheriff,Cal. Penal Code § 12050(a),
What law enforcement agency or other official may issue concealed carry permits in the state?,NV,1993,All,Local sheriff,Nev. Rev. Stat. § 202.350(4),
What law enforcement agency or other official may issue concealed carry permits in the state?,ID,1993,All,Local sheriff,Idaho Code § 18-3302,
What law enforcement agency or other official may issue concealed carry permits in the state?,UT,1993,All,Department of Public Safety,Utah Code § 53-5-704,
What law enforcement agency or other official may issue concealed carry permits in the state?,AZ,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MT,1993,All,Local sheriff,Mont. Code § 45-8-321,
What law enforcement agency or other official may issue concealed carry permits in the state?,WY,1993,All,Local sheriff,Wyo. Stat. § 6-8-104(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,NM,1993,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
What law enforcement agency or other official may issue concealed carry permits in the state?,CO,1993,All,Local sheriff,Colo. Rev. Stat. § 18-12-105.1,
What law enforcement agency or other official may issue concealed carry permits in the state?,ND,1993,All,Other,N.D. Cent. Code § 62.1-04-03,North Dakota Chief of the bureau of criminal investigation.
What law enforcement agency or other official may issue concealed carry permits in the state?,SD,1993,All,Local police;;Local sheriff,S.D. Codified Laws § 23-7-7,
What law enforcement agency or other official may issue concealed carry permits in the state?,NE,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,TX,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,KS,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,OK,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MN,1993,All,Local police;;Local sheriff,Minn. Stat. § 624.714(Subd. 2),
What law enforcement agency or other official may issue concealed carry permits in the state?,IA,1993,All,Local sheriff,Iowa Code § 724.11,
What law enforcement agency or other official may issue concealed carry permits in the state?,LA,1993,All,Local sheriff; Department of Public Safety,"La. Rev. Stat. § 40:1379.1(F),(G)",
What law enforcement agency or other official may issue concealed carry permits in the state?,AR,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MO,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MS,1993,All,Department of Public Safety,Miss. Code § 45-9-101,
What law enforcement agency or other official may issue concealed carry permits in the state?,WI,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,IL,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,AL,1993,All,Local sheriff,Ala. Code § 13A-11-75,
What law enforcement agency or other official may issue concealed carry permits in the state?,TN,1993,All,Local sheriff,Tenn. Code § 39-17-1315(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,IN,1993,All,Local police;;Local sheriff,Ind. Code § 35-47-2-3,
What law enforcement agency or other official may issue concealed carry permits in the state?,KY,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MI,1993,All,Licensing Board,Mich. Comp. Laws § 28.426,"The prosecuting attorney, the sheriff, the director of the department of state police, or their respective authorized deputies, and the county clerk shall constitute boards exclusively authorized to issue permits. Mich. Comp. Laws § 28.426."
What law enforcement agency or other official may issue concealed carry permits in the state?,GA,1993,All,Judge,Ga. Code § 16-11-129,Licenses are issued by the judge of the probate court of each county.
What law enforcement agency or other official may issue concealed carry permits in the state?,OH,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,FL,1993,All,Other,Fla. Stat. § 790.06,Department of State
What law enforcement agency or other official may issue concealed carry permits in the state?,WV,1993,All,Judge,W. Va. Code § 61-7-4,
What law enforcement agency or other official may issue concealed carry permits in the state?,SC,1993,All,State police,S.C. Code § 23-31-120(A),
What law enforcement agency or other official may issue concealed carry permits in the state?,NC,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,PA,1993,All,Local police;;Local sheriff,18 Pa. Cons. Stat. § 6109,
What law enforcement agency or other official may issue concealed carry permits in the state?,VA,1993,All,Judge,Va. Code § 18.2-308,The permit is issued by the circuit court.
What law enforcement agency or other official may issue concealed carry permits in the state?,MD,1993,All,State police,"Md. Code art. 27, § 36E",
What law enforcement agency or other official may issue concealed carry permits in the state?,DC,1993,All,Local police,D.C. Code § 22-3206,The concealed carry permit issuer is the Chief of Police of the District of Columbia.
What law enforcement agency or other official may issue concealed carry permits in the state?,NY,1993,All,Local police;Judge,N.Y. Penal Law § 265.00,"Licensing officer means in the city of New York the police commissioner of that city; in the county of Nassau the commissioner of police of that county; in the county of Suffolk the sheriff of that county except in the towns of Babylon, Brookhaven, Huntington, Islip and Smithtown, the commissioner of police of that county; and elsewhere in the state a judge or justice of a court of record having his office in the county of issuance."
What law enforcement agency or other official may issue concealed carry permits in the state?,DE,1993,All,Judge,"Del. Code tit. 11, § 1441",A person applies for a license to carry a concealed deadly weapon with the prothonotary of the proper county. The court approves or denies the application.
What law enforcement agency or other official may issue concealed carry permits in the state?,NJ,1993,All,Judge,N.J. Stat. § 2C:58-4,
What law enforcement agency or other official may issue concealed carry permits in the state?,CT,1993,All,Local police,Conn. Gen. Stat. § 29-28(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,VT,1993,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,NH,1993,All,Local police;Other,N.H. Rev. Stat. § 159:6,"A license to carry is issued by the selectmen of a town or the mayor or chief of police of a city or some full-time police officer designated by them respectively, or, if the applicant is a nonresident, the license is issued by the director of state police, or some person designated by the director."
What law enforcement agency or other official may issue concealed carry permits in the state?,MA,1993,All,Local police,"Mass. Gen. Laws ch. 140, § 131",
What law enforcement agency or other official may issue concealed carry permits in the state?,RI,1993,All,Local police;Attorney General,R.I. Gen. Laws § 11-47-11; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed. Licensing authorities are the board of police commissioners of a city or town where the board has been instituted, the chief of police or superintendent of police of other cities and towns having a regular organized police force, and, in towns where there is no chief of police or superintendent of police, it means the town clerk who may issue licenses upon the recommendation of the town sergeant, and it also means any other person or body duly authorized by the city or town charter or by state law."
What law enforcement agency or other official may issue concealed carry permits in the state?,ME,1993,All,Local police;Other,Me. Rev. Stat. tit. 25 § 2002(9),"""Issuing authority"" means the mayor and aldermen or councilors of a city, the selectmen or councilors of a town or the assessors of a plantation or, if they so choose, their full-time chief of police as their designee. Me. Rev. Stat. tit. 25 § 2002(9)."
What law enforcement agency or other official may issue concealed carry permits in the state?,HI,1994,All,Local police,Haw. Rev. Stat. § 134-9,
What law enforcement agency or other official may issue concealed carry permits in the state?,AK,1994,All,Department of Public Safety,Alaska Stat. §18.65.700,
What law enforcement agency or other official may issue concealed carry permits in the state?,OR,1994,All,Local sheriff,Or. Rev. Stat. § 166.291,
What law enforcement agency or other official may issue concealed carry permits in the state?,WA,1994,All,Local police;Local sheriff;Judge,Wash. Rev. Code § 9.41.070,
What law enforcement agency or other official may issue concealed carry permits in the state?,CA,1994,All,Local police;;Local sheriff,Cal. Penal Code § 12050(a),
What law enforcement agency or other official may issue concealed carry permits in the state?,NV,1994,All,Local sheriff,Nev. Rev. Stat. § 202.350(4),
What law enforcement agency or other official may issue concealed carry permits in the state?,ID,1994,All,Local sheriff,Idaho Code § 18-3302,
What law enforcement agency or other official may issue concealed carry permits in the state?,UT,1994,All,Department of Public Safety,Utah Code § 53-5-704,
What law enforcement agency or other official may issue concealed carry permits in the state?,AZ,1994,All,Department of Public Safety,Ariz. Rev. Stat. § 13-3112(A),
What law enforcement agency or other official may issue concealed carry permits in the state?,MT,1994,All,Local sheriff,Mont. Code § 45-8-321,
What law enforcement agency or other official may issue concealed carry permits in the state?,WY,1994,All,Attorney General,Wyo. Stat. § 6-8-104(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,NM,1994,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
What law enforcement agency or other official may issue concealed carry permits in the state?,CO,1994,All,Local sheriff,Colo. Rev. Stat. § 18-12-105.1,
What law enforcement agency or other official may issue concealed carry permits in the state?,ND,1994,All,Other,N.D. Cent. Code § 62.1-04-03,North Dakota Chief of the bureau of criminal investigation.
What law enforcement agency or other official may issue concealed carry permits in the state?,SD,1994,All,Local police;;Local sheriff,S.D. Codified Laws § 23-7-7,
What law enforcement agency or other official may issue concealed carry permits in the state?,NE,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,TX,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,KS,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,OK,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MN,1994,All,Local police;;Local sheriff,Minn. Stat. § 624.714(Subd. 2),
What law enforcement agency or other official may issue concealed carry permits in the state?,IA,1994,All,Local sheriff,Iowa Code § 724.11,
What law enforcement agency or other official may issue concealed carry permits in the state?,LA,1994,All,Local sheriff; Department of Public Safety,"La. Rev. Stat. § 40:1379.1(F),(G)",
What law enforcement agency or other official may issue concealed carry permits in the state?,AR,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MO,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MS,1994,All,Department of Public Safety,Miss. Code § 45-9-101,
What law enforcement agency or other official may issue concealed carry permits in the state?,WI,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,IL,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,AL,1994,All,Local sheriff,Ala. Code § 13A-11-75,
What law enforcement agency or other official may issue concealed carry permits in the state?,TN,1994,All,Local sheriff,Tenn. Code § 39-17-1315(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,IN,1994,All,Local police;;Local sheriff,Ind. Code § 35-47-2-3,
What law enforcement agency or other official may issue concealed carry permits in the state?,KY,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,MI,1994,All,Licensing Board,Mich. Comp. Laws § 28.426,"The prosecuting attorney, the sheriff, the director of the department of state police, or their respective authorized deputies, and the county clerk shall constitute boards exclusively authorized to issue permits. Mich. Comp. Laws § 28.426."
What law enforcement agency or other official may issue concealed carry permits in the state?,GA,1994,All,Judge,Ga. Code § 16-11-129,Licenses are issued by the judge of the probate court of each county.
What law enforcement agency or other official may issue concealed carry permits in the state?,OH,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,FL,1994,All,Other,Fla. Stat. § 790.06,Department of State
What law enforcement agency or other official may issue concealed carry permits in the state?,WV,1994,All,Judge,W. Va. Code § 61-7-4,
What law enforcement agency or other official may issue concealed carry permits in the state?,SC,1994,All,State police,S.C. Code § 23-31-120(A),
What law enforcement agency or other official may issue concealed carry permits in the state?,NC,1994,All,N/A,,
What law enforcement agency or other official may issue concealed carry permits in the state?,PA,1994,All,Local police;;Local sheriff,18 Pa. Cons. Stat. § 6109,
What law enforcement agency or other official may issue concealed carry permits in the state?,VA,1994,All,Judge,Va. Code § 18.2-308,The permit is issued by the circuit court.
What law enforcement agency or other official may issue concealed carry permits in the state?,MD,1994,All,State police,"Md. Code art. 27, § 36E",
What law enforcement agency or other official may issue concealed carry permits in the state?,DC,1994,All,Local police,D.C. Code § 22-3206,The concealed carry permit issuer is the Chief of Police of the District of Columbia.
What law enforcement agency or other official may issue concealed carry permits in the state?,NY,1994,All,Local police;Judge,N.Y. Penal Law § 265.00,"Licensing officer means in the city of New York the police commissioner of that city; in the county of Nassau the commissioner of police of that county; in the county of Suffolk the sheriff of that county except in the towns of Babylon, Brookhaven, Huntington, Islip and Smithtown, the commissioner of police of that county; and elsewhere in the state a judge or justice of a court of record having his office in the county of issuance."
What law enforcement agency or other official may issue concealed carry permits in the state?,DE,1994,All,Judge,"Del. Code tit. 11, § 1441",A person applies for a license to carry a concealed deadly weapon with the prothonotary of the proper county. The court approves or denies the application.
What law enforcement agency or other official may issue concealed carry permits in the state?,NJ,1994,All,Judge,N.J. Stat. § 2C:58-4,
What law enforcement agency or other official may issue concealed carry permits in the state?,CT,1994,All,Local police,Conn. Gen. Stat. § 29-28(b),
What law enforcement agency or other official may issue concealed carry permits in the state?,VT,1994,All,N/A,,
