question,state,year,applies to,response,citations,cautions
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MI,1991,All,Yes,Mich. Comp. Laws § 28.426(1),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,GA,1991,All,Yes,Ga. Code § 16-11-129(d),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OH,1991,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,FL,1991,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WV,1991,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,SC,1991,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NC,1991,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,PA,1991,All,Yes,18 Pa. Cons. Stat. § 6109,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,VA,1991,All,Yes,Va. Code § 18.2-308,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MD,1991,All,Yes,"Md. Code art, 27, § 36E(a)(5)",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,DC,1991,All,Yes,D.C. Code § 22-3206,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NY,1991,All,Yes,N.Y. Penal Law § 400.00(1),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,DE,1991,All,Yes,"Del. Code tit. 11, § 1441",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NJ,1991,All,Yes,N.J. Stat. § 2C:58-4,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CT,1991,All,Yes,Conn. Gen. Stat. § 29-28(b),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,VT,1991,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NH,1991,All,Yes,N.H. Rev. Stat. § 159:6,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MA,1991,All,Yes,"Mass. Gen. Laws ch. 140, § 131",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,RI,1991,All,Yes,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed."
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ME,1991,All,Yes,Me. Rev. Stat. tit. 25 § 2003,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,HI,1992,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AK,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OR,1992,All,Yes,Or. Rev. Stat. § 166.293,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WA,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CA,1992,All,Yes,Cal. Penal Code § 12050(a),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NV,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ID,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,UT,1992,All,Yes,Utah Code § 76-10-513,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AZ,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MT,1992,All,Yes,Mont. Code § 45-8-321,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WY,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NM,1992,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CO,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ND,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,SD,1992,All,Yes,S.D. Codified Laws § 23-7-7.1(4),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NE,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,TX,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,KS,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OK,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MN,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IA,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,LA,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AR,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MO,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MS,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WI,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IL,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AL,1992,All,Yes,Ala. Code § 13A-11-75,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,TN,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IN,1992,All,Yes,Ind. Code § 35-47-2-3(e); Ind. Code § 35-47-1-7(4),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,KY,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MI,1992,All,Yes,Mich. Comp. Laws § 28.426(1),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,GA,1992,All,Yes,Ga. Code § 16-11-129(d),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OH,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,FL,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WV,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,SC,1992,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NC,1992,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,PA,1992,All,Yes,18 Pa. Cons. Stat. § 6109,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,VA,1992,All,Yes,Va. Code § 18.2-308,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MD,1992,All,Yes,"Md. Code art, 27, § 36E(a)(5)",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,DC,1992,All,Yes,D.C. Code § 22-3206,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NY,1992,All,Yes,N.Y. Penal Law § 400.00(1),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,DE,1992,All,Yes,"Del. Code tit. 11, § 1441",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NJ,1992,All,Yes,N.J. Stat. § 2C:58-4,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CT,1992,All,Yes,Conn. Gen. Stat. § 29-28(b),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,VT,1992,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NH,1992,All,Yes,N.H. Rev. Stat. § 159:6,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MA,1992,All,Yes,"Mass. Gen. Laws ch. 140, § 131",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,RI,1992,All,Yes,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed."
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ME,1992,All,Yes,Me. Rev. Stat. tit. 25 § 2003,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,HI,1993,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AK,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OR,1993,All,Yes,Or. Rev. Stat. § 166.293,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WA,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CA,1993,All,Yes,Cal. Penal Code § 12050(a),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NV,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ID,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,UT,1993,All,Yes,Utah Code § 53-5-704,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AZ,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MT,1993,All,Yes,Mont. Code § 45-8-321,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WY,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NM,1993,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CO,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ND,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,SD,1993,All,Yes,S.D. Codified Laws § 23-7-7.1(4),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NE,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,TX,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,KS,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OK,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MN,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IA,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,LA,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AR,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MO,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MS,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WI,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IL,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AL,1993,All,Yes,Ala. Code § 13A-11-75,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,TN,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IN,1993,All,Yes,Ind. Code § 35-47-2-3(e)(3); Ind. Code § 35-47-1-7(6),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,KY,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MI,1993,All,Yes,Mich. Comp. Laws § 28.426(1),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,GA,1993,All,Yes,Ga. Code § 16-11-129(d),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OH,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,FL,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WV,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,SC,1993,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NC,1993,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,PA,1993,All,Yes,18 Pa. Cons. Stat. § 6109,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,VA,1993,All,Yes,Va. Code § 18.2-308,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MD,1993,All,Yes,"Md. Code art, 27, § 36E(a)(5)",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,DC,1993,All,Yes,D.C. Code § 22-3206,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NY,1993,All,Yes,N.Y. Penal Law § 400.00(1),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,DE,1993,All,Yes,"Del. Code tit. 11, § 1441",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NJ,1993,All,Yes,N.J. Stat. § 2C:58-4,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CT,1993,All,Yes,Conn. Gen. Stat. § 29-28(b),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,VT,1993,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NH,1993,All,Yes,N.H. Rev. Stat. § 159:6,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MA,1993,All,Yes,"Mass. Gen. Laws ch. 140, § 131",
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,RI,1993,All,Yes,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed."
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ME,1993,All,Yes,Me. Rev. Stat. tit. 25 § 2003,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,HI,1994,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AK,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OR,1994,All,Yes,Or. Rev. Stat. § 166.293,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WA,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CA,1994,All,Yes,Cal. Penal Code § 12050(a),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NV,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ID,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,UT,1994,All,Yes,Utah Code § 53-5-704,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AZ,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MT,1994,All,Yes,Mont. Code § 45-8-321,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WY,1994,All,Yes,Wyo. Stat. § 6-8-104(g),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NM,1994,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,CO,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,ND,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,SD,1994,All,Yes,S.D. Codified Laws § 23-7-7.1(4),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NE,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,TX,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,KS,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OK,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MN,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IA,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,LA,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AR,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MO,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MS,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WI,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IL,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,AL,1994,All,Yes,Ala. Code § 13A-11-75,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,TN,1994,All,Yes,Tenn. Code § 39-17-1315(b),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,IN,1994,All,Yes,Ind. Code § 35-47-2-3(e)(3); Ind. Code § 35-47-1-7(6),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,KY,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,MI,1994,All,Yes,Mich. Comp. Laws § 28.426(1),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,GA,1994,All,Yes,Ga. Code § 16-11-129(d),
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,OH,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,FL,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,WV,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,SC,1994,All,No,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,NC,1994,All,N/A,,
Does law enforcement have the authority to prohibit people from carrying a concealed gun on the basis that they pose a danger or threaten public safety?,PA,1994,All,Yes,18 Pa. Cons. Stat. § 6109,
