question,state,year,applies to,response,citations,cautions
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,TX,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,KS,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OK,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MN,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IA,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,LA,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AR,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MO,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MS,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WI,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IL,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AL,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,TN,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IN,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,KY,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MI,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,GA,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OH,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,FL,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WV,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,SC,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NC,1992,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,PA,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,VA,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MD,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,DC,1992,All,Yes,D.C. Code § 6-2313(a)(4),
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NY,1992,All,Yes,N.Y. Penal Law § 400.00(1); N.Y. Penal Law § 265.00,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,DE,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NJ,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CT,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,VT,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NH,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MA,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,RI,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ME,1992,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,HI,1993,All,Yes,Haw. Rev. Stat. § 134-7; Haw. Rev. Stat. § 134-9; Haw. Rev. Stat. § 134-1,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AK,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OR,1993,All,Yes,Or. Rev. Stat. § 166.291,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WA,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CA,1993,All,Yes,Cal. Penal Code § 12021(c),
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NV,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ID,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,UT,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AZ,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MT,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WY,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NM,1993,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CO,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ND,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,SD,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NE,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,TX,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,KS,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OK,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MN,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IA,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,LA,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AR,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MO,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MS,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WI,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IL,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AL,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,TN,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IN,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,KY,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MI,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,GA,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OH,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,FL,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WV,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,SC,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NC,1993,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,PA,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,VA,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MD,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,DC,1993,All,Yes,D.C. Code § 6-2313(a)(4),
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NY,1993,All,Yes,N.Y. Penal Law § 400.00(1); N.Y. Penal Law § 265.00,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,DE,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NJ,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CT,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,VT,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NH,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MA,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,RI,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ME,1993,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,HI,1994,All,Yes,Haw. Rev. Stat. § 134-7; Haw. Rev. Stat. § 134-9; Haw. Rev. Stat. § 134-1,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AK,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OR,1994,All,Yes,Or. Rev. Stat. § 166.291,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WA,1994,All,Yes,Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 9.41.070; § 9A.46.060,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CA,1994,All,Yes,Cal. Penal Code § 12021(c),
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NV,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ID,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,UT,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AZ,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MT,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WY,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NM,1994,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CO,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ND,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,SD,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NE,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,TX,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,KS,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OK,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MN,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IA,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,LA,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AR,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MO,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MS,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WI,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IL,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AL,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,TN,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IN,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,KY,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MI,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,GA,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OH,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,FL,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WV,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,SC,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NC,1994,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,PA,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,VA,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MD,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,DC,1994,All,Yes,D.C. Code § 6-2313(a)(4),
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NY,1994,All,Yes,N.Y. Penal Law § 400.00(1); N.Y. Penal Law § 265.00,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,DE,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NJ,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CT,1994,All,Yes,Conn. Gen. Stat. § 53a-61; Conn. Gen. Stat. § 29-28,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,VT,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NH,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MA,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,RI,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ME,1994,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,HI,1995,All,Yes,Haw. Rev. Stat. § 134-7; Haw. Rev. Stat. § 134-9; Haw. Rev. Stat. § 134-1,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AK,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OR,1995,All,Yes,Or. Rev. Stat. § 166.291,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WA,1995,All,Yes,Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 10.99.020,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CA,1995,All,Yes,Cal. Penal Code § 12021(c),
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NV,1995,All,Yes,Nev. Rev. Stat. § 202.3657,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ID,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,UT,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AZ,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MT,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WY,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NM,1995,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,CO,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,ND,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,SD,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,NE,1995,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,TX,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,KS,1995,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,OK,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MN,1995,All,Yes,Minn. Stat. § 609.2242(Subd. 3)(d),
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,IA,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,LA,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,AR,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MO,1995,All,N/A,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,MS,1995,All,No,,
Does state law disqualify people with convictions for abusing their boyfriends and girlfriends from carrying concealed guns in public?,WI,1995,All,N/A,,
