question,state,year,applies to,response,citations,cautions
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IN,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,KY,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MI,1992,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MI,1992,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,GA,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OH,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,FL,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WV,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SC,1992,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SC,1992,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NC,1992,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NC,1992,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,PA,1992,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,PA,1992,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,VA,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MD,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,DC,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NY,1992,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NY,1992,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,DE,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NJ,1992,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NJ,1992,Purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CT,1992,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CT,1992,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,VT,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NH,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MA,1992,Handgun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MA,1992,Long gun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,RI,1992,All,Yes,R.I. Gen. Laws § 11-47-6,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ME,1992,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,HI,1993,Possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,HI,1993,Purchase,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AK,1993,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AK,1993,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OR,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WA,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CA,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NV,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ID,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,UT,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AZ,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MT,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WY,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NM,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CO,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ND,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SD,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NE,1993,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NE,1993,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,TX,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,KS,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OK,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MN,1993,Handgun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MN,1993,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IA,1993,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IA,1993,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,LA,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AR,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MO,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MS,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WI,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IL,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AL,1993,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AL,1993,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,TN,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IN,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,KY,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MI,1993,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MI,1993,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,GA,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OH,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,FL,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WV,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SC,1993,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SC,1993,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NC,1993,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NC,1993,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,PA,1993,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,PA,1993,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,VA,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MD,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,DC,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NY,1993,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NY,1993,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,DE,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NJ,1993,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NJ,1993,Purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CT,1993,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CT,1993,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,VT,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NH,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MA,1993,Handgun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MA,1993,Long gun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,RI,1993,All,Yes,R.I. Gen. Laws § 11-47-6,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ME,1993,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,HI,1994,Possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,HI,1994,Purchase,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AK,1994,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AK,1994,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OR,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WA,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CA,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NV,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ID,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,UT,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AZ,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MT,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WY,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NM,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CO,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ND,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SD,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NE,1994,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NE,1994,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,TX,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,KS,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OK,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MN,1994,Handgun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MN,1994,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IA,1994,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IA,1994,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,LA,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AR,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MO,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MS,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WI,1994,All,Yes,Wis. Stat. § 51.20(13)(cv)(1); Wis. Stat. § 941.29(1m)(em),Requires an independent finding by the court that a person is prohibited under 18 U.S.C. § 922(g)(4)
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IL,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AL,1994,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AL,1994,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,TN,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IN,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,KY,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MI,1994,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MI,1994,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,GA,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OH,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,FL,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WV,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SC,1994,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SC,1994,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NC,1994,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NC,1994,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,PA,1994,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,PA,1994,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,VA,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MD,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,DC,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NY,1994,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NY,1994,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,DE,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NJ,1994,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NJ,1994,Purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CT,1994,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CT,1994,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,VT,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NH,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MA,1994,Handgun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MA,1994,Long gun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,RI,1994,All,Yes,R.I. Gen. Laws § 11-47-6,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ME,1994,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,HI,1995,Possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,HI,1995,Purchase,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AK,1995,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AK,1995,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OR,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WA,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CA,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NV,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ID,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,UT,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AZ,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MT,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WY,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NM,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,CO,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,ND,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SD,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NE,1995,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NE,1995,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,TX,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,KS,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OK,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MN,1995,Handgun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MN,1995,Long gun possession,Yes,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IA,1995,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IA,1995,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,LA,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AR,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MO,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MS,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WI,1995,All,Yes,Wis. Stat. § 51.20(13)(cv)(1); Wis. Stat. § 941.29(1m)(em),Requires an independent finding by the court that a person is prohibited under 18 U.S.C. § 922(g)(4)
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IL,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AL,1995,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,AL,1995,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,TN,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,IN,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,KY,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MI,1995,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MI,1995,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,GA,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,OH,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,FL,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,WV,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SC,1995,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,SC,1995,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NC,1995,Handgun purchase,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,NC,1995,Possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,PA,1995,Handgun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,PA,1995,Long gun possession,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,VA,1995,All,No,,
Does state law prohibit firearm possession based on recent treatment for drug-related reasons?,MD,1995,All,No,,
